id,rank,title,score,genre,episodes,members,rating
44634,20002,b'Tai Yi Xian Mo Lu: Ling Fei Ji II',,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']",26,273,"{10: 8, 9: 1, 8: 3, 7: 13, 6: 7, 5: 6, 4: 3, 3: 2, 2: 1, 1: 7}"
45040,20003,b'Tai Yi Xian Mo Lu: Ling Fei Ji III',,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']",26,292,"{10: 4, 9: 2, 8: 3, 7: 11, 6: 8, 5: 5, 4: 4, 3: 3, 2: 2, 1: 7}"
44634,20002,b'Tai Yi Xian Mo Lu: Ling Fei Ji II',,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']",26,273,"{10: 8, 9: 1, 8: 3, 7: 13, 6: 7, 5: 6, 4: 3, 3: 2, 2: 1, 1: 7}"
45040,20003,b'Tai Yi Xian Mo Lu: Ling Fei Ji III',,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']",26,292,"{10: 4, 9: 2, 8: 3, 7: 11, 6: 8, 5: 5, 4: 4, 3: 3, 2: 2, 1: 7}"
44634,20002,b'Tai Yi Xian Mo Lu: Ling Fei Ji II',,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']",26,273,"{10: 8, 9: 1, 8: 3, 7: 13, 6: 7, 5: 6, 4: 3, 3: 2, 2: 1, 1: 7}"
45040,20003,b'Tai Yi Xian Mo Lu: Ling Fei Ji III',,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']",26,292,"{10: 4, 9: 2, 8: 3, 7: 11, 6: 8, 5: 5, 4: 4, 3: 3, 2: 2, 1: 7}"
46709,20012,b'Taiji Kedou Chengzhang Ji: Baishi Xi Wu Pian',,['Kids'],52,37,"{10: 1, 9: 0, 8: 0, 7: 0, 6: 0, 5: 0, 4: 0, 3: 0, 2: 0, 1: 1}"
47774,20013,b'Taiji Xiao Zi',,"['Martial Arts', 'Kids']",26,64,"{10: 1, 9: 0, 8: 0, 7: 0, 6: 2, 5: 0, 4: 0, 3: 2, 2: 0, 1: 4}"
50388,20014,b'Taiko no Tatsujin Anime Ba-Jon!',,"['Comedy', 'Music', 'Kids']",?,230,"{10: 1, 9: 0, 8: 0, 7: 2, 6: 3, 5: 4, 4: 1, 3: 1, 2: 2, 1: 0}"
35138,20015,b'Taikong Lixianji',,"['Action', 'Sci-Fi', 'Mecha', 'Kids']",26,424,"{10: 7, 9: 4, 8: 1, 7: 4, 6: 3, 5: 9, 4: 5, 3: 2, 2: 3, 1: 4}"
